"id","area","circularity","eccentricity","majorAxisLength","minoAxisLength","orientation","perimeter","spores"
1,292,0.624241416182805,0.427987164720012,29.0994229146484,13.3044625580666,1.27291314832139,63,0
2,270,0.952022058233599,0.000656813505045768,18.7961989299548,18.3205004962481,-0.144403815810661,51,1
3,296,0.494045398375527,0.295368523890599,31.4723116447584,17.1162716536992,1.04289941051929,76,0
4,365,0.51441757782877,0.149110895548214,30.7556509194894,20.466875653279,0.946461595896665,82,0
5,207,0.65305041829708,0.0468511037091715,19.2049830783945,15.4134418181779,0.452785196576384,54,0
6,151,0.904638386889798,0.00517147787493163,14.4087922424357,13.4073257170432,-1.15632382716067,40,1
7,170,0.649398202929905,0.240687852511495,19.9577892509467,11.6670656054166,0.921141840023418,46,0
8,59,0.772971857211098,0.117900825650987,10.7305363732016,7.50214573936524,1.19958285014712,26,0
9,163,0.85765330417415,0.0201754477679213,15.5925456900703,13.5148040557874,1.34898828588883,41,1
10,202,0.916509821974302,0.0120620935228006,16.9724308384837,15.2003422265495,-1.47519952279766,46,1
11,336,0.954013262010602,0.00786805360562588,21.6288175993914,19.7882985774453,1.00128618930802,57,1
12,116,0.663554925426381,0.196731504480156,15.661219250333,9.7235720029568,0.402210638251807,37,0
13,232,0.998253773370239,0.0228365668314146,18.5434526246391,15.9240840473872,1.26251704301383,47,1
14,298,0.544746704282424,0.650658345814537,34.3663350055059,11.2431559812294,-0.563414311388105,68,0
15,552,0.848317435388354,0.0758912592069885,30.7040245147478,23.1409900864472,1.53872382414611,78,0
16,35,0.359643873268128,0.305545781624054,10.6342231823402,5.70719482919435,-1.34753357791424,26,0
17,23,1.1790403893488,0.212153596538669,6.8913171153014,4.18785193194287,0.674420760995459,14,0
18,3,3.23407250671588,0.25,2.3094010767585,1.33333333333333,-0.785398163397448,3,0
19,259,0.832483563082818,0.00353085907909477,18.7370398484111,17.65486157409,-1.18584467835702,53,1
20,95,0.683285014515596,0.065683797006092,12.7242838661073,9.79018512329883,1.12560613150096,34,0
21,8,1.47967765001744,0.242603550295858,4.12040455632135,2.40255411848438,1.23342585568312,7,0
22,63,1.10820478498953,0.046768326693915,9.9763103389011,8.00834563894311,0.892249458489696,23,0
23,215,1.02041987694347,0.0090857097873524,17.342312536681,15.7610242510442,1.03475858131633,44,1
24,922,0.41038941224225,0.714477621055253,69.773049842257,20.204512899614,-1.11161334243999,144,0
25,289,0.865696999374675,0.00274262798339384,19.7197279313957,18.7126822747389,-0.143704485324246,54,1
26,79,1.1104761890034,0.0121637527177522,10.584296347865,9.47476124023158,1.44827905758831,27,0
27,461,0.615542639431692,0.37407980104968,35.4078289161455,17.3818485754711,-1.27137013826617,85,0
28,127,0.514430634333412,0.660266400128501,23.4334256784348,7.53547747597924,1.1047893038271,46,0
29,397,0.703953007096961,0.272615165204634,30.5867527517814,17.1381917285231,-1.37922443759103,73,0
30,192,0.932366439060115,0.010595314169934,16.4801828700729,14.8627667834036,-1.46731983621378,43,1
31,200,0.686029554738382,0.0112149132978258,16.9743985804572,15.2626273240152,-1.47871123902832,51,0
32,22,0.452123726394218,0.61776264945099,10.1603408292526,3.51721196667854,0.489126443323381,19,0
33,198,1.02733428815669,0.00323488693981099,16.327526403845,15.4238483372377,0.336995059117586,43,1
