dataFileName,nbNeurons,maxNbIterations,NbTests,RatioClass0OverClass1,OverallPrecision,PrecisionForClass0,PrecisionForClass1
MaxEntropy.txt,2,10,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,2,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,2,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,2,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,3,10,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,3,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,3,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,3,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,4,10,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,4,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,4,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,4,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,5,10,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,5,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,5,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,5,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,6,10,63,2.3157894736842106,0.3968253968253968,0.29545454545454547,0.631578947368421
MaxEntropy.txt,6,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,6,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,6,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,7,10,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,7,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,7,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,7,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,8,10,63,2.3157894736842106,0.6825396825396826,0.9772727272727273,0.0
MaxEntropy.txt,8,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,8,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,8,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,9,10,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,9,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,9,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,9,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,10,10,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,10,100,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,10,1000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
MaxEntropy.txt,10,2000,63,2.3157894736842106,0.6984126984126984,1.0,0.0
