dataFileName,nbNeurons,maxNbIterations,NbTests,RatioClass0OverClass1,OverallPrecision,PrecisionForClass0,PrecisionForClass1
006MaxEntropy.txt,2,200,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,2,1000,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,3,5,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,3,10,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,3,200,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,3,1000,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,5,5,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,5,10,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,5,200,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,5,1000,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,8,5,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,8,10,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,8,200,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006MaxEntropy.txt,8,1000,23,2.2857142857142856,0.6956521739130435,1.0,0.0
006NIBLACK.txt,1,5,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,1,10,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,1,200,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,1,1000,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,2,5,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,2,10,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,2,200,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,2,1000,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,3,5,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,3,10,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,3,200,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,3,1000,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,5,5,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,5,10,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,5,200,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,5,1000,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,8,5,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,8,10,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,8,200,142,19.285714285714285,0.9507042253521126,1.0,0.0
006NIBLACK.txt,8,1000,142,19.285714285714285,0.20422535211267606,0.2,0.2857142857142857
006Otsu.txt,1,5,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,1,10,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,1,200,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,1,1000,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,2,5,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,2,10,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,2,200,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,2,1000,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,3,5,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,3,10,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,3,200,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,3,1000,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,5,5,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,5,10,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,5,200,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,5,1000,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,8,5,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,8,10,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,8,200,20,0.8181818181818182,0.45,1.0,0.0
006Otsu.txt,8,1000,20,0.8181818181818182,0.45,1.0,0.0
