dataFileName,nbNeurons,maxNbIterations,NbTests,RatioClass0OverClass1,OverallPrecision,PrecisionForClass0,PrecisionForClass1
Niblack.txt,5,100,509,21.130434782608695,0.9548133595284872,1.0,0.0
Niblack.txt,5,500,509,21.130434782608695,0.9548133595284872,1.0,0.0
Niblack.txt,5,2000,509,21.130434782608695,0.9548133595284872,1.0,0.0
Niblack.txt,6,10,509,21.130434782608695,0.9548133595284872,1.0,0.0
Niblack.txt,6,100,509,21.130434782608695,0.9548133595284872,1.0,0.0
Niblack.txt,6,500,509,21.130434782608695,0.9548133595284872,1.0,0.0
Niblack.txt,6,2000,509,21.130434782608695,0.9548133595284872,1.0,0.0
Otsu.txt,1,10,64,2.2,0.6875,1.0,0.0
Otsu.txt,1,100,64,2.2,0.6875,1.0,0.0
Otsu.txt,1,500,64,2.2,0.6875,1.0,0.0
Otsu.txt,1,2000,64,2.2,0.6875,1.0,0.0
Otsu.txt,2,10,64,2.2,0.6875,1.0,0.0
Otsu.txt,2,100,64,2.2,0.6875,1.0,0.0
Otsu.txt,2,500,64,2.2,0.6875,1.0,0.0
Otsu.txt,2,2000,64,2.2,0.6875,1.0,0.0
Otsu.txt,3,10,64,2.2,0.6875,1.0,0.0
Otsu.txt,3,100,64,2.2,0.6875,1.0,0.0
Otsu.txt,3,500,64,2.2,0.6875,1.0,0.0
Otsu.txt,3,2000,64,2.2,0.6875,1.0,0.0
Otsu.txt,4,10,64,2.2,0.6875,1.0,0.0
Otsu.txt,4,100,64,2.2,0.6875,1.0,0.0
Otsu.txt,4,500,64,2.2,0.6875,1.0,0.0
Otsu.txt,4,2000,64,2.2,0.640625,0.9318181818181818,0.0
Otsu.txt,5,10,64,2.2,0.6875,1.0,0.0
Otsu.txt,5,100,64,2.2,0.6875,1.0,0.0
Otsu.txt,5,500,64,2.2,0.6875,1.0,0.0
Otsu.txt,5,2000,64,2.2,0.640625,0.9318181818181818,0.0
Otsu.txt,6,10,64,2.2,0.6875,1.0,0.0
Otsu.txt,6,100,64,2.2,0.6875,1.0,0.0
Otsu.txt,6,500,64,2.2,0.6875,1.0,0.0
Otsu.txt,6,2000,64,2.2,0.640625,0.9318181818181818,0.0
