"id","area","circularity","eccentricity","majorAxisLength","minoAxisLength","orientation","perimeter","spores"
1,6,0.967374068637248,0.801838994182773,5.54513175841089,1.30228960922959,1.31501826320974,6,0
2,272,0.61140530672373,0.486512569538245,29.0947151124592,12.2819712274017,1.28330071626787,64,0
3,108,0.239643037319908,0.712853404176441,29.9121474691885,8.69093178178069,-0.843256613859131,53,0
4,13,0.956161121425779,0.372043468996378,6.13580859852746,3.02011317858575,-1.46038194193022,11,0
5,287,0.356171455362631,0.788936949777443,40.5388846627392,9.86336319207945,-1.54768701976819,89,0
6,8,1.07802416890529,0.625,5.35248639799052,1.83054346010317,-0.624522886199127,8,0
7,151,0.261320227174386,0.47222330316149,23.0984141833824,9.94591056000094,-1.48752070579989,72,0
8,168,0.28841288386691,0.631227492096105,28.9833880679103,9.8081111213787,-1.478470667652,74,0
9,98,0.485106696910902,0.726688143945893,21.8062038211727,6.1540419314446,-0.00558459469595821,44,0
10,178,0.579238629610368,0.750100141294989,29.5475692474833,7.91541623086158,-1.55006262768349,58,0
11,2,6.28318530717959,1,2,0,1.5707963267949,2,0
12,1,12.5663706143592,NA,0,0,0,1,0
13,30,1.17665613921898,0.142722884360716,7.49757977068109,5.03848167430166,0.138436902229044,15,0
14,1,12.5663706143592,NA,0,0,0,1,0
15,28,1.09821239660438,0.0401487347335686,6.62473030270117,5.40697673344954,1.51216058092605,15,0
16,3,1.17809724509617,1,4.61880215351701,0,-0.785398163397448,3,0
17,250,0.971365188174067,0.00212557876223966,18.2553848240363,17.4322752653331,0.17497222096429,49,1
18,176,0.643459194320178,0.509127646793722,23.7303177095347,9.70276845129372,0.276853589303713,52,0
19,1,12.5663706143592,NA,0,0,0,1,0
20,320,0.495531928826057,0.177617009225232,29.5615852867748,18.859679718456,1.16927404646808,76,0
21,3,1.61703625335794,0.8125,3.67708852834268,0.837402040213008,-0.491396861623665,3,0
22,1,12.5663706143592,NA,0,0,0,1,0
23,199,0.495903401439581,0.0311713755543406,18.7087216287494,15.651489199915,0.691222460819842,56,0
24,268,0.275181423825,0.766362709640369,39.4452215287963,10.1663861540167,-1.54033237113418,102,0
25,138,0.670138378074457,0.352598431586199,19.2193997386581,9.70270601293387,-0.796839672015656,43,0
26,222,0.495791538093319,0.296948725678024,23.829553320443,12.9330390728271,1.12063492273866,60,0
27,192,0.932366439060115,0.00272396245341812,16.0678500055392,15.2500277214518,-1.4249681071276,43,1
